ita2_O_OBJ_O_HIR,1959882798
ita3_O_OBJ_O_HIR,383442928
ita4_O_OBJ_O_HIR,2580333670
ita5_O_OBJ_O_HIR,2786745030
ita6_O_OBJ_O_HIR,2435140408
ita7_O_OBJ_O_HIR,194845759
ita8_O_OBJ_O_HIR,553183514
ita9_O_OBJ_O_HIR,4043932233
wind1_O_OBJ_O_HIR_O_SORTBIAS3000_,688961251
wind2_O_OBJ_O_HIR_O_SORTBIAS2000_,3701202460
wind3_O_OBJ_O_HIR_O_SORTBIAS3000_,3648646571
wind4_O_OBJ_O_HIR_O_SORTBIAS4000_,176369897
wind5_O_OBJ_O_HIR_O_SORTBIAS2000_,1100322778
wind6_O_OBJ_O_HIR_O_SORTBIAS1000_,3588848561
ciecle1_O_OBJ_O_HIR,1533345138
shock4_BILLBOARDYAXIS__O_OBJ_O_HIR,2456025680
tsuchi_O_OBJ_O_HIR,4293569077
Tama1_O_OBJ_O_HIR_O_SORTBIAS2000_,3302641106
Tama2_O_OBJ_O_HIR_O_SORTBIAS4000_,2091284215
TamaFlare_O_OBJ_O_HIR_O_SORTBIAS3000_,2293505274
pCylinder1_VIS_O_OBJ_O_OBJ_O_HIR,4129410244
pCylinder2_VIS_O_OBJ_O_OBJ_O_HIR,2415020706
pCylinder3_VIS_O_OBJ_O_OBJ_O_HIR,2839606897
pPipe11_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS0_,1925649979
pPipe12_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS0_,1423821990
pPipe13_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS10_,2165180877
pPipe14_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS10_,745286925
pPipe15_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS10_,3508569301
pPipe1_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS0_,3097922475
screw1_O_OBJ_O_HIR,3401706880
flare1_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,3383405417
flareSub1_VIS_O_OBJ_O_OBJ_O_HIR,511904901
group1_BILLBOARDV__O_OBJ_O_HIR,1773643721
noise1_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,1782297958
noise1b_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,2377195886
noise2_VIS_O_OBJ_O_OBJ_O_HIR,2858500358
noise2b_VIS_O_OBJ_O_OBJ_O_HIR,1537680122
bomb1_O_OBJ_O_HIR,2840725109
ring1_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR,755770066
group4_O_OBJ_O_HIR,2294191216
pPlane4_O_OBJ_O_HIR,2809415656
pPlane4_O_OBJ_O_HIR1,38978060
pPlane4_O_OBJ_O_HIR2,38978061
pPlane5_O_OBJ_O_HIR,3326128365
pPlane5b_O_OBJ_O_HIR,4157991335
pPlane6_O_OBJ_O_HIR,795498281
pPlane6b_O_OBJ_O_HIR,441154188
group5_O_OBJ_O_HIR,403887648
wind1_O_OBJ_O_HIR,223181364
wind2_O_OBJ_O_HIR,2727026299
Glow2M1_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR_O_SORTBIAS1000_,2243286780
GlowM_O_OBJ_O_HIR_O_SORTBIAS3000_,236097607
Star_O_OBJ_O_HIR_O_SORTBIAS2000_,1748177132
tama_flare1_BILLBOARDV__O_OBJ_O_HIR_O_OBJ_O_HIR_O_SORTBIAS1000_,714806621
tama_flare2_BILLBOARDV__O_OBJ_O_HIR_O_OBJ_O_HIR_O_SORTBIAS2000_,1969414310
tama_main_BILLBOARDV__O_OBJ_O_HIR_O_OBJ_O_HIR_O_SORTBIAS3000_,4026454694
flare1_O_OBJ_O_HIR_O_SORTBIAS3000_,329552628
group2_O_OBJ_O_HIR,2288214729
pSphere1_O_OBJ_O_HIR_O_SORTBIAS1000_,3291304056
pSphere2_O_OBJ_O_HIR_O_SORTBIAS2000_,101615570
ring1_O_OBJ_O_HIR_O_SORTBIAS2000_,1469195262
ring2_O_OBJ_O_HIR_O_SORTBIAS500_,2440512215
scale_O_OBJ_O_HIR,2125275206
TopN1,1901512037
Smoke_shock4_BILLBOARDYAXIS__O_OBJ_O_HIR,595043440
shock_BILLBOARD__O_OBJ_O_HIR,325252360
circle20_O_OBJ_O_HIR_O_SORTBIAS0_,2643732784
shock_smoke1_O_OBJ_O_HIR_O_SORTBIAS100_,2259242129
shock_smoke2_O_OBJ_O_HIR_O_SORTBIAS100_,4034365879
impactA_O_OBJ_O_HIR_O_SORTBIAS100_,3551659394
kaiten_O_OBJ_O_HIR,3502247965
kemuriA_O_OBJ_O_HIR,3973889481
kemuriB_O_OBJ_O_HIR,2663665495
smokeB_O_OBJ_O_HIR_O_SORTBIAS100_,3975171952
yuka_smoke_O_OBJ_O_HIR_O_SORTBIAS90_,1427450894
dummy_BILLBOARDYAXIS__O_OBJ_O_HIR,3111746784
kirakira_O_OBJ_O_HIR,3801124587
blackhole_O_OBJ_O_HIR_O_SORTBIAS1000_,1434040152
blackhole_O_OBJ_O_HIR_O_SORTBIAS2000_,1650332612
spaceMack_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,1186830292
tear_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS2000_,2652110650
ring40_giza04_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR,1382882948
ring40_giza05_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR,3465684514
setA02_O_OBJ_O_HIR,1467147237
setA_P2_O_OBJ_O_HIR,2838139850
setB02_O_OBJ_O_HIR,1844408462
setB_P2_O_OBJ_O_HIR,753440509
setC01_O_OBJ_O_HIR,2326844349
setC02_O_OBJ_O_HIR,1545074787
setC_P1_O_OBJ_O_HIR,3660964286
setC_P2_O_OBJ_O_HIR,2982916135
pCylinder1_O_OBJ_O_HIR,422127242
pCylinder1_O_OBJ_O_HIR1,4158800006
pCylinder1_O_OBJ_O_HIR2,4158800007
pCylinder1_O_OBJ_O_HIR3,4158800004
pCylinder1_O_OBJ_O_HIR4,4158800005
pCylinder2_O_OBJ_O_HIR,2248178891
pCylinder2_O_OBJ_O_HIR1,3117856535
pCylinder2_O_OBJ_O_HIR2,3117856534
pCylinder2_O_OBJ_O_HIR3,3117856533
polySurface5_O_OBJ_O_HIR,893086628
polySurface6_O_OBJ_O_HIR,666204411
polySurface7_O_OBJ_O_HIR,2825455614
polySurface8_O_OBJ_O_HIR,2833185583
polySurface9_O_OBJ_O_HIR,2483595287
group10_O_OBJ_O_HIR,4244308132
setA01_O_OBJ_O_HIR,664788589
setA_P1_O_OBJ_O_HIR,1244517923
flashA_BILLBOARDYAXIS__O_OBJ_O_HIR,2125136068
impact1_BILLBOARDYAXIS__O_OBJ_O_HIR,2886390687
impact2_VIS_O_OBJ_O_HIR,3804400366
shockA_BILLBOARDYAXIS__O_OBJ_O_HIR,2502113077
shockB_BILLBOARDYAXIS__O_OBJ_O_HIR,307053786
shockD_BILLBOARDYAXIS__O_OBJ_O_HIR,3753812599
waA_BILLBOARDYAXIS__O_OBJ_O_HIR,335864829
waB_BILLBOARDYAXIS__O_OBJ_O_HIR,2695321039
A00_O_OBJ_O_HIR,1988848648
A01_O_OBJ_O_HIR,2576029276
A02_O_OBJ_O_HIR,2044284549
A03_O_OBJ_O_HIR,2046906433
A04_O_OBJ_O_HIR,2581024960
B00_O_OBJ_O_HIR,862917142
B01_O_OBJ_O_HIR,876953311
B02_O_OBJ_O_HIR,2272582288
B03_O_OBJ_O_HIR,1961684
B04_O_OBJ_O_HIR,78032821
GrpA00_O_OBJ_O_HIR,2410516353
GrpA01_O_OBJ_O_HIR,2039815658
GrpA02_O_OBJ_O_HIR,2057724452
GrpA03_O_OBJ_O_HIR,3810333919
GrpA04_O_OBJ_O_HIR,4105787719
GrpB00_O_OBJ_O_HIR,3180986284
GrpB01_O_OBJ_O_HIR,3575374661
GrpB02_O_OBJ_O_HIR,2916857124
GrpB03_O_OBJ_O_HIR,2853678555
GrpB04_O_OBJ_O_HIR,3714338259
groupA_O_OBJ_O_HIR,3637115752
groupB_O_OBJ_O_HIR,3686795652
gaid025_O_OBJ_O_HIR,1297356227
pPlane1_O_OBJ_O_HIR,2133094640
pPlane2_O_OBJ_O_HIR,560662721
pPlane3_O_OBJ_O_HIR,79929103
END1_O_OBJ_O_HIR_O_SORTBIAS0_,2105399516
group3_O_OBJ_O_HIR,488701798
pCylinder5_O_OBJ_O_HIR_O_SORTBIAS2000_,1385642706
pCylinder6_O_OBJ_O_HIR_O_SORTBIAS2000_,3891513002
position_O_OBJ_O_HIR,1680823828
line1_O_OBJ_O_HIR,3795560692
line2_O_OBJ_O_HIR,1319097694
line3_O_OBJ_O_HIR,1225509258
line4_O_OBJ_O_HIR,3959979450
pSphere1_O_OBJ_O_HIR,3251926117
pSphere2_O_OBJ_O_HIR,3082555883
crownA_O_OBJ_O_HIR,3837156456
crownD_O_OBJ_O_HIR,1359360910
spike00_O_OBJ_O_HIR,4209863098
spike01_O_OBJ_O_HIR,1468172427
spike02_O_OBJ_O_HIR,695203606
spike03_O_OBJ_O_HIR,3785212006
smoke01_BILLBOARDYAXIS__O_OBJ_O_HIR,1383411455
smoke02_BILLBOARDYAXIS__O_OBJ_O_HIR,3147527753
smoke03_BILLBOARDYAXIS__O_OBJ_O_HIR,2639854068
group1_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR,3757010461
polySurface10_O_OBJ_O_HIR,1859148472
polySurface12_O_OBJ_O_HIR,132034814
polySurface13_O_OBJ_O_HIR,1862590540
polySurface15_O_OBJ_O_HIR,3615439813
polySurface16_O_OBJ_O_HIR,4234883654
polySurface18_O_OBJ_O_HIR,1915445173
polySurface19_O_OBJ_O_HIR,1741162375
polySurface20_O_OBJ_O_HIR,319589104
polySurface2_O_OBJ_O_HIR,2403446255
group8_O_OBJ_O_HIR,4014832231
groupB_O_OBJ_O_HIR3,518640841
groupC_O_OBJ_O_HIR,666971223
groupD_O_OBJ_O_HIR2,4194906533
motoA2_O_OBJ_O_HIR,1410628719
motoB2_O_OBJ_O_HIR,3922328241
motoC2_O_OBJ_O_HIR,296022995
motoD2_O_OBJ_O_HIR,2425395943
swarmA_O_OBJ_O_HIR,2341362713
swarmD_O_OBJ_O_HIR,2083571796
pCylinder1_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR,356220480
bom1_O_OBJ_O_HIR_O_SORTBIAS1000_,1092736875
bom_O_OBJ_O_HIR_O_SORTBIAS1000_,886139038
lightS_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR,3200651178
light_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR_O_SORTBIAS2000_,3877368648
bom2_O_OBJ_O_HIR_O_SORTBIAS2000_,4189817606
bom_O_OBJ_O_HIR_O_SORTBIAS2000_,253364478
lightS1_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR_O_SORTBIAS3000_,3827462533
lightS_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR_O_SORTBIAS1000_,1073565243
baseLA2_O_OBJ_O_HIR_O_SORTBIAS1000_,3205698887
baseLA3_O_OBJ_O_HIR_O_SORTBIAS2000_,145113812
baseLA4_O_OBJ_O_HIR_O_SORTBIAS3000_,127442654
baseLA5_O_OBJ_O_HIR_O_SORTBIAS100_,1455224847
baseLB2_O_OBJ_O_HIR_O_SORTBIAS1000_,3252156339
baseLB3_O_OBJ_O_HIR_O_SORTBIAS2000_,2570753446
baseLB4_O_OBJ_O_HIR_O_SORTBIAS3000_,3725780332
baseLB5_O_OBJ_O_HIR_O_SORTBIAS100_,3511593729
baseLB_O_OBJ_O_HIR_O_SORTBIAS100_,2695228272
center2_O_OBJ_O_HIR_O_SORTBIAS5000_,2125222694
center_O_OBJ_O_HIR_O_SORTBIAS5000_,1062415370
lineC_O_OBJ_O_HIR5,637305510
line_O_OBJ_O_HIR5,4040908433
Sworm_O_OBJ_O_HIR_O_SORTBIAS0_,3891511811
group2_BILLBOARDV__O_OBJ_O_HIR,1745029989
group3_BILLBOARDV__O_OBJ_O_HIR,3041121598
insideUz_O_OBJ_O_HIR_O_SORTBIAS3500_,419488018
inside_O_OBJ_O_HIR_O_SORTBIAS3000_,1671684826
lightning00_O_OBJ_O_HIR_O_SORTBIAS5000_,456783706
lineInside_O_SORTBIA_O_OBJ_O_HIR_O_SORTBIAS3500_,2751470727
lineMain1_O_OBJ_O_HIR_O_SORTBIAS5000_,3818139356
lineMain2_O_OBJ_O_HIR_O_SORTBIAS4000_,2440070889
pCylinder1_O_OBJ_O_HIR_O_SORTBIAS5000_,3834501007
pPlane3_O_OBJ_O_HIR1,3566451298
windS_O_OBJ_O_HIR,504064471
windS_O_OBJ_O_HIR1,916431816
windS_O_OBJ_O_HIR2,916431863
polySurface11_O_OBJ_O_HIR,782726781
Top_O_OBJ_O_HIR,2819236952
Top_O_OBJ_O_HIR1,1657355608
bomB2_O_OBJ_O_HIR,19278225
bomB2_O_OBJ_O_HIR1,3912057119
light_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR,802689377
wind1b_O_OBJ_O_HIR,2022364502
wind4_O_OBJ_O_HIR,2408005576
wind3_O_OBJ_O_HIR,3845736707
BombScale_O_OBJ_O_HIR,1055538059
flare1_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS2000_,4103334345
flare2_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS2000_,2119212156
pSphere2_BILLBOARDV__O_OBJ_O_HIR_O_SORTBIAS2000_,3481502572
Sphere1_O_OBJ_O_HIR,4137265379
skull1_O_OBJ_O_HIR,460891726
skull2_O_OBJ_O_HIR,3741600700
skull3_O_OBJ_O_HIR,4185269367
clock1_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS950_,689299382
clock1flareAdd_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,2390974225
clock28_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,3090812417
clock39_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,345709298
clock410_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,2704825855
clock511_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,3311870633
clock612_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,1409989730
clock713_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,4168727525
locator1_BILLBOARD__O_OBJ_O_HIR_O_OBJ_O_HIR,1331124568
clock1_VIS_O_OBJ_O_OBJ_O_HIR_O_SORTBIAS1000_,4072140880
locator1_O_OBJ_O_HIR,288508719
magicL2_O_OBJ_O_HIR_O_SORTBIAS150_,3271917543
magicL_O_OBJ_O_HIR_O_SORTBIAS200_,3551971047
TransN,1380189922
RotN,1248993876
HipN,1255911829
LWingJ1,1414166895
LWingJ2,1414166892
WatchJ,3286612144
RWingJ1,2096533365
RWingJ2,2096533362
LLegJ,2020698800
LKneeJ,2929480686
LFootJ,2324950113
LToeN,2026990512
RLegJ,125209413
RKneeJ,1156593045
RFootJ,1161100853
RToeN,110612011
WaistN,4285197519
BustN,937011561
LShoulderN,2884371550
LShoulderJ,2884371522
LArmJ,2030068254
LHandN,2352350003
RShoulderN,3354860636
RShoulderJ,3354860632
RArmJ,249800554
RHandN,1207868534
NeckN,191434088
HeadN,758154616
RHaveN,1206983608
LHaveN,2352251676
ThrowN,2089293564
LFingerBaseN,2253310146
LThumb1N,3736301435
LThumb2N,3736298289
LThumb3N,3736298480
LIndex1N,2901029543
LIndex2N,2901029734
LIndex3N,2901027072
LMiddleN,294868170
LMiddle1N,383967213
LMiddle2N,383966764
LMiddle3N,383966831
LRingN,2526230059
LRing1N,4265279361
LRing2N,4265272163
LRing3N,4265272098
LPinkyN,1630653186
LPinky1N,1674018231
LPinky2N,1674018166
LPinky3N,1674017848
RFingerBaseN,114176218
RThumb1N,3985617406
RThumb2N,3985617343
RThumb3N,3985617265
RIndex1N,1780701187
RIndex2N,1780701504
RIndex3N,1780701313
RMiddleN,3977488565
RMiddle1N,4084540085
RMiddle2N,4084540148
RMiddle3N,4084540208
RRingN,1093413080
RRing1N,3097553787
RRing2N,3097553850
RRing3N,3097554169
RPinkyN,3836726227
RPinky1N,3891917154
RPinky2N,3891917219
RPinky3N,3891917536
WingbaseN,834671828
LWingJa,1414166975
LWingJb,1414166972
LWingJc,1414166973
LWingJd,1414166970
RWingJa,2096533157
RWingJb,2096533154
RWingJc,2096533155
RWingJd,2096533152
RHaveN2,3951801697
LFootJ2,4014235938
RFootJ2,3119560845
FaceN,1885130661
FaceLLipUpperN,3378684503
FaceLLipCornerN,1615429331
FaceRLipUpperN,3248695733
FaceRLipCornerN,3516470243
FaceCLipUpperN,390635254
FaceJawN,865274662
FaceCLipLowerN,3449349504
FaceLLipLowerN,3671255399
FaceRLipLowerN,1230347501
FaceTongueN,839162850
HLP_LComaneciJb,3617841227
HLP_RComaneciJb,2677550091
SWG_BustN__shit,95879599
SWG_HipN__shit,3481712563
SWG_LArmJ__shit,1722775992
SWG_RArmJ__shit,3869596710
SWG_LArm0__swing,3331770271
SWG_LArm1__swing,1993924191
SWG_LArm2__swing,2179797126
SWG_LBArm0__swing,380556376
SWG_LBArm1__swing,468653672
SWG_LBArm2__swing,2525715133
SWG_LFArm0__swing,2819207200
SWG_LFArm1__swing,2072188694
SWG_LFArm2__swing,1783445485
SWG_LFArm3__swing,2692833248
SWG_LFSBust0__swing,4103005243
SWG_LFSBust1__swing,263442953
SWG_LHand0__swing,3275182441
SWG_LLeg0__swing,465729518
SWG_RArm0__swing,4205321625
SWG_RArm1__swing,2123040249
SWG_RArm2__swing,3714387599
SWG_RBArm0__swing,3530126354
SWG_RBArm1__swing,3963647972
SWG_RBArm2__swing,4268292836
SWG_RFArm0__swing,739867075
SWG_RFArm1__swing,2628489552
SWG_RFArm2__swing,475339188
SWG_RFArm3__swing,47872024
SWG_RFSBust0__swing,1172133850
SWG_RFSBust1__swing,3087326062
SWG_RHand0__swing,2711983924
SWG_RLeg0__swing,172367721
SWG_hair0__swing,428482579
SWG_hair1__swing,2235751691
SWG_hair2__swing,3196417201
SWG_Bust__shit,1146032396
SWG_Hip__shit,3644643205
SWG_LFSArm0__swing,3050415514
SWG_LFSArm1__swing,3872843964
SWG_LFSArm2__swing,1598395481
SWG_LRibbon0__swing,3341114668
SWG_LRibbon1__swing,767416233
SWG_LRibbon2__swing,942840149
SWG_LRibbon3__swing,1297761853
SWG_RFSArm0__swing,1842921065
SWG_RFSArm1__swing,2917982289
SWG_RFSArm2__swing,2014902188
SWG_RRibbon0__swing,2551441848
SWG_RRibbon1__swing,3792226788
SWG_RRibbon2__swing,841158191
SWG_RRibbon3__swing,4067669315
BustJ,937011605
BusthairJ,4281554616
NeckJa,1882985753
NeckJb,1882985754
NeckJc,1882985755
NeckJd,1882985748
NeckJe,1882985749
HeadJ,758154620
HeadhairJ,2236656266
JawJ,1255383637
JawhairJa,3228521579
JawhairJb,3228521576
